,Unnamed: 0,Time(sec),Distance(feet),SOC,Elevation(feet),Surplus(Foot-pound)
1862,1862.0,1851.2925079999948,81456.87035199977,0.9712276694023333,34.51214675445403,0.0
1863,1863.0,1852.2925079999948,81500.87035199977,0.9712162986875297,34.49018344306754,0.0
1864,1864.0,1853.2925079999948,81544.87035199977,0.9712049279727261,34.46822013168104,0.0
1865,1865.0,1854.2925079999948,81588.87035199977,0.9711935572579224,34.44625682029455,0.0
1866,1866.0,1855.2925079999948,81632.87035199977,0.9711821865431187,34.42429350890806,0.0
1867,1867.0,1856.2925079999948,81676.87035199977,0.9711708158283151,34.402330197521565,0.0
1868,1868.0,1857.2925079999948,81720.87035199977,0.9711594451135115,34.38036688613507,0.0
1869,1869.0,1858.2925079999948,81764.87035199977,0.9711480743987078,34.35840357474858,0.0
1870,1870.0,1859.2925079999948,81808.87035199977,0.9711367036839041,34.336440263362086,0.0
1871,1871.0,1860.2925079999948,81852.87035199977,0.9711253329691005,34.31447695197559,0.0
1872,1872.0,1861.2925079999948,81896.87035199977,0.9711139622542968,34.2925136405891,0.0
1873,1873.0,1862.2925079999948,81940.87035199977,0.9711025915394932,34.27055032920261,0.0
1874,1874.0,1863.2925079999948,81984.87035199977,0.9710912208246896,34.248587017816114,0.0
1875,1875.0,1864.2925079999948,82028.87035199977,0.971079850109886,34.22662370642962,0.0
1876,1876.0,1865.2925079999948,82072.87035199977,0.9710684793950822,34.20466039504313,0.0
1877,1877.0,1866.2925079999948,82116.87035199977,0.9710571086802786,34.182697083656635,0.0
1878,1878.0,1867.2925079999948,82160.87035199977,0.971045737965475,34.16073377227014,0.0
1879,1879.0,1868.2925079999948,82204.87035199977,0.9710343672506713,34.13877046088365,0.0
1880,1880.0,1869.2925079999948,82248.87035199977,0.9710229965358677,34.11680714949716,0.0
1881,1881.0,1870.2925079999948,82292.87035199977,0.971011625821064,34.09484383811066,0.0
1882,1882.0,1871.2925079999948,82336.87035199977,0.9710002551062603,34.07288052672417,0.0
1883,1883.0,1872.2925079999948,82380.87035199977,0.9709888843914567,34.05091721533768,0.0
1884,1884.0,1873.2925079999948,82424.87035199977,0.9709775136766531,34.028953903951184,0.0
1885,1885.0,1874.2925079999948,82468.87035199977,0.9709661429618495,34.00699059256469,0.0
1886,1886.0,1875.2925079999948,82512.87035199977,0.9709547722470457,33.9850272811782,0.0
1887,1887.0,1876.2925079999948,82556.87035199977,0.9709434015322421,33.963063969791705,0.0
1888,1888.0,1877.2925079999948,82600.87035199977,0.9709320308174385,33.94110065840521,0.0
1889,1889.0,1878.2925079999948,82644.87035199977,0.9709206601026348,33.91913734701872,0.0
1890,1890.0,1879.2925079999948,82688.87035199977,0.9709092893878312,33.897174035632226,0.0
1891,1891.0,1880.2925079999948,82732.87035199977,0.9708979186730275,33.87521072424573,0.0
1892,1892.0,1881.2925079999948,82776.87035199977,0.9708865479582239,33.85324741285924,0.0
1893,1893.0,1882.2925079999948,82820.87035199977,0.9708751772434202,33.83128410147275,0.0
1894,1894.0,1882.7168880000024,82839.5430720001,0.9708731884948503,33.8,0.0
1895,1895.0,1883.7168880000024,82883.5430720001,0.9708589810246682,33.8,0.0
1896,1896.0,1884.7168880000024,82927.5430720001,0.970862700787818,33.65400010511976,0.0
1897,1897.0,1884.771684,82929.954096,0.9708779903552546,33.5,0.0
1898,1898.0,1885.771684,82973.954096,0.9708637828850725,33.5,0.0
1899,1899.0,1886.771684,83017.954096,0.9708495754148906,33.5,0.0
1900,1900.0,1887.648395999997,83056.52942399989,0.9708371195552923,33.5,0.0
1901,1901.0,1888.648395999997,83100.52942399989,0.9708229120851102,33.5,0.0
1902,1902.0,1889.648395999997,83144.52942399989,0.9707961331655154,33.597333263253496,0.0
1903,1903.0,1890.648395999997,83188.52942399989,0.9707693542459206,33.69466652650699,0.0
1904,1904.0,1891.648395999997,83232.52942399989,0.9707425753263258,33.79199978976049,0.0
1905,1905.0,1891.757987999993,83237.35147199969,0.970727069121557,33.9,0.0
1906,1906.0,1892.757987999993,83281.35147199969,0.9707128616513749,33.9,0.0
1907,1907.0,1893.757987999993,83325.35147199969,0.9706724636488372,34.10277773046261,0.0
1908,1908.0,1894.757987999993,83369.35147199969,0.9706320656462994,34.30555546092523,0.0
1909,1909.0,1895.757987999993,83413.35147199969,0.9705916676437618,34.50833319138784,0.0
1910,1910.0,1896.6894960000016,83454.33782400007,0.9705278460488578,34.9,0.0
1911,1911.0,1897.6894960000016,83498.33782400007,0.9705136385786757,34.9,0.0
1912,1912.0,1898.6894960000016,83542.33782400007,0.9704627643334547,35.18388905291388,0.0
1913,1913.0,1899.6894960000016,83586.33782400007,0.9704118900882337,35.467778105827755,0.0
1914,1914.0,1900.6894960000016,83630.33782400007,0.9703610158430126,35.75166715874163,0.0
1915,1915.0,1901.6894960000016,83674.33782400007,0.9703101415977916,36.03555621165551,0.0
1916,1916.0,1902.6894960000016,83718.33782400007,0.9702592673525708,36.31944526456939,0.0
1917,1917.0,1903.6894960000016,83762.33782400007,0.97020839310735,36.60333431748327,0.0
1918,1918.0,1904.0867519999963,83779.81708799984,0.970151516233152,37.0,0.0
1919,1919.0,1905.0867519999963,83823.81708799984,0.9701373087629699,37.0,0.0
1920,1920.0,1906.0867519999963,83867.81708799984,0.9701059583799211,37.13272738856217,0.0
1921,1921.0,1907.0867519999963,83911.81708799984,0.9700746079968722,37.26545477712433,0.0
1922,1922.0,1908.0867519999963,83955.81708799984,0.9700432576138233,37.3981821656865,0.0
1923,1923.0,1908.6072959999933,83978.72102399971,0.9700097954471629,37.6,0.0
1924,1924.0,1909.6072959999933,84022.72102399971,0.9699955879769808,37.6,0.0
1925,1925.0,1910.6072959999933,84066.72102399971,0.9699813805067987,37.6,0.0
1926,1926.0,1911.4840079999908,84105.2963519996,0.9699689246472005,37.6,0.0
1927,1927.0,1912.4840079999908,84149.2963519996,0.9699547171770184,37.6,0.0
1928,1928.0,1913.4840079999908,84193.2963519996,0.9699551831573259,37.485490239188096,0.0
1929,1929.0,1914.4840079999908,84237.2963519996,0.9699556491376332,37.37098047837619,0.0
1930,1930.0,1915.4840079999908,84281.2963519996,0.9699561151179406,37.25647071756429,0.0
1931,1931.0,1916.4840079999908,84325.2963519996,0.969956581098248,37.14196095675238,0.0
1932,1932.0,1917.4840079999908,84369.2963519996,0.9699570470785555,37.02745119594047,0.0
1933,1933.0,1918.4703119999967,84412.69372799988,0.9699693386332495,36.8,0.0
1934,1934.0,1919.4703119999967,84456.69372799988,0.9699551311630676,36.8,0.0
1935,1935.0,1920.4703119999967,84500.69372799988,0.9699629532004527,36.61429826516157,0.0
1936,1936.0,1921.4703119999967,84544.69372799988,0.9699707752378377,36.42859653032315,0.0
1937,1937.0,1922.4703119999967,84588.69372799988,0.9699785972752228,36.24289479548472,0.0
1938,1938.0,1923.4703119999967,84632.69372799988,0.9699864193126081,36.0571930606463,0.0
1939,1939.0,1924.4703119999967,84676.69372799988,0.9699942413499932,35.871491325807874,0.0
1940,1940.0,1925.4703119999967,84720.69372799988,0.9700020633873785,35.68578959096945,0.0
1941,1941.0,1926.4703119999967,84764.69372799988,0.9700098854247637,35.500087856131024,0.0
1942,1942.0,1927.4703119999967,84808.69372799988,0.970017707462149,35.3143861212926,0.0
1943,1943.0,1928.4703119999967,84852.69372799988,0.970025529499534,35.128684386454175,0.0
1944,1944.0,1929.4703119999967,84896.69372799988,0.970033351536919,34.94298265161575,0.0
1945,1945.0,1930.4703119999967,84940.69372799988,0.9700411735743041,34.757280916777326,0.0
1946,1946.0,1931.4703119999967,84984.69372799988,0.970048995611689,34.5715791819389,0.0
1947,1947.0,1932.4703119999967,85028.69372799988,0.9700568176490743,34.38587744710048,0.0
1948,1948.0,1933.4703119999967,85072.69372799988,0.9700646396864595,34.20017571226205,0.0
1949,1949.0,1934.086751999996,85099.81708799984,0.9700886495167159,33.9,0.0
1950,1950.0,1935.086751999996,85143.81708799984,0.9700744420465338,33.9,0.0
1951,1951.0,1936.086751999996,85187.81708799984,0.9700733298425296,33.79861113476869,0.0
1952,1952.0,1937.086751999996,85231.81708799984,0.9700722176385255,33.697222269537384,0.0
1953,1953.0,1938.086751999996,85275.81708799984,0.9700711054345214,33.59583340430608,0.0
1954,1954.0,1939.0182600000048,85316.80344000022,0.9700807528259217,33.4,0.0
1955,1955.0,1940.0182600000048,85360.80344000022,0.9700665453557397,33.4,0.0
1956,1956.0,1941.0182600000048,85404.80344000022,0.9700523378855576,33.4,0.0
1957,1957.0,1941.4840079999904,85425.2963519996,0.9700457207847353,33.4,0.0
1958,1958.0,1942.4840079999904,85469.2963519996,0.9700315133145532,33.4,0.0
1959,1959.0,1943.4840079999904,85513.2963519996,0.9700035558316136,33.50645817896868,0.0
1960,1960.0,1944.4840079999904,85557.2963519996,0.969975598348674,33.61291635793736,0.0
1961,1961.0,1945.4840079999904,85601.2963519996,0.9699476408657344,33.71937453690604,0.0
1962,1962.0,1946.4840079999904,85645.2963519996,0.9699196833827948,33.82583271587472,0.0
1963,1963.0,1947.4840079999904,85689.2963519996,0.9698917258998551,33.9322908948434,0.0
1964,1964.0,1948.0593600000088,85714.61184000039,0.9698618904933727,34.1,0.0
1965,1965.0,1949.0593600000088,85758.61184000039,0.9698476830231906,34.1,0.0
1966,1966.0,1950.0593600000088,85802.61184000039,0.9698334755530086,34.1,0.0
1967,1967.0,1951.0593600000088,85846.61184000039,0.9698192680828267,34.1,0.0
1968,1968.0,1952.0593600000088,85890.61184000039,0.9698050606126446,34.1,0.0
1969,1969.0,1952.1689399999943,85895.43335999976,0.9698035037580621,34.1,0.0
1970,1970.0,1953.1689399999943,85939.43335999976,0.9697892962878802,34.1,0.0
1971,1971.0,1954.1689399999943,85983.43335999976,0.9697803269114232,34.05944455259245,0.0
1972,1972.0,1954.6347000000037,86003.92680000016,0.9697811753249804,34.0,0.0
1973,1973.0,1955.6347000000037,86047.92680000016,0.9697669678547985,34.0,0.0
1974,1974.0,1956.6347000000037,86091.92680000016,0.9697265697885303,34.2027782238899,0.0
1975,1975.0,1957.100448000003,86112.41971200015,0.9696815638738756,34.5,0.0
1976,1976.0,1958.100448000003,86156.41971200015,0.9696673564036937,34.5,0.0
1977,1977.0,1959.100448000003,86200.41971200015,0.9696775415016637,34.29142854759165,0.0
1978,1978.0,1959.9771600000008,86238.99504000004,0.9697080219733911,33.9,0.0
1979,1979.0,1960.9771600000008,86282.99504000004,0.969693814503209,33.9,0.0
1980,1980.0,1961.9771600000008,86326.99504000004,0.9696796070330269,33.9,0.0
1981,1981.0,1962.9771600000008,86370.99504000004,0.969665399562845,33.9,0.0
1982,1982.0,1963.9771600000008,86414.99504000004,0.9696511920926629,33.9,0.0
1983,1983.0,1964.9771600000008,86458.99504000004,0.969636984622481,33.9,0.0
1984,1984.0,1965.9771600000008,86502.99504000004,0.969622777152299,33.9,0.0
1985,1985.0,1966.9771600000008,86546.99504000004,0.969608569682117,33.9,0.0
1986,1986.0,1967.9771600000008,86590.99504000004,0.9695943622119348,33.9,0.0
1987,1987.0,1968.9771600000008,86634.99504000004,0.9695801547417527,33.9,0.0
1988,1988.0,1969.9771600000008,86678.99504000004,0.9695659472715706,33.9,0.0
1989,1989.0,1970.6620920000043,86709.1320480002,0.9695562161206039,33.9,0.0
1990,1990.0,1971.6620920000043,86753.1320480002,0.969542008650422,33.9,0.0
1991,1991.0,1972.6620920000043,86797.1320480002,0.9695352841920858,33.842063485442125,0.0
1992,1992.0,1973.6620920000043,86841.1320480002,0.9695285597337495,33.78412697088425,0.0
1993,1993.0,1974.6620920000043,86885.1320480002,0.9695218352754131,33.72619045632638,0.0
1994,1994.0,1975.6620920000043,86929.1320480002,0.9695151108170768,33.668253941768505,0.0
1995,1995.0,1976.6620920000043,86973.1320480002,0.9695083863587405,33.61031742721063,0.0
1996,1996.0,1977.6620920000043,87017.1320480002,0.9695016619004041,33.55238091265276,0.0
1997,1997.0,1978.6620920000043,87061.1320480002,0.9694949374420679,33.494444398094885,0.0
1998,1998.0,1979.2922279999968,87088.85803199987,0.9694975339929219,33.4,0.0
1999,1999.0,1980.2922279999968,87132.85803199987,0.9694833265227398,33.4,0.0
2000,2000.0,1981.2922279999968,87176.85803199987,0.969469119052558,33.4,0.0
2001,2001.0,1982.2922279999968,87220.85803199987,0.9694549115823758,33.4,0.0
2002,2002.0,1983.2922279999968,87264.85803199987,0.9694407041121937,33.4,0.0
2003,2003.0,1984.2922279999968,87308.85803199987,0.9694264966420116,33.4,0.0
2004,2004.0,1985.2922279999968,87352.85803199987,0.9694122891718296,33.4,0.0
2005,2005.0,1986.2922279999968,87396.85803199987,0.9693980817016475,33.4,0.0
2006,2006.0,1987.2922279999968,87440.85803199987,0.9693838742314654,33.4,0.0
2007,2007.0,1988.2922279999968,87484.85803199987,0.9693696667612832,33.4,0.0
2008,2008.0,1989.2922279999968,87528.85803199987,0.9693554592911012,33.4,0.0
2009,2009.0,1990.2922279999968,87572.85803199987,0.9693412518209191,33.4,0.0
2010,2010.0,1991.2922279999968,87616.85803199987,0.969327044350737,33.4,0.0
2011,2011.0,1992.2922279999968,87660.85803199987,0.9693128368805549,33.4,0.0
2012,2012.0,1993.2922279999968,87704.85803199987,0.9692986294103727,33.4,0.0
2013,2013.0,1994.2922279999968,87748.85803199987,0.9692844219401907,33.4,0.0
2014,2014.0,1995.2922279999968,87792.85803199987,0.9692702144700086,33.4,0.0
2015,2015.0,1996.2922279999968,87836.85803199987,0.9692560069998265,33.4,0.0
2016,2016.0,1997.2922279999968,87880.85803199987,0.9692417995296444,33.4,0.0
2017,2017.0,1998.2922279999968,87924.85803199987,0.9692275920594623,33.4,0.0
2018,2018.0,1999.2922279999968,87968.85803199987,0.9692133845892804,33.4,0.0
2019,2019.0,2000.2922279999968,88012.85803199987,0.9691991771190983,33.4,0.0
2020,2020.0,2001.2922279999968,88056.85803199987,0.9691849696489163,33.4,0.0
2021,2021.0,2002.2922279999968,88100.85803199987,0.9691707621787342,33.4,0.0
2022,2022.0,2003.2922279999968,88144.85803199987,0.9691565547085521,33.4,0.0
2023,2023.0,2004.2922279999968,88188.85803199987,0.96914234723837,33.4,0.0
2024,2024.0,2005.2922279999968,88232.85803199987,0.9691281397681881,33.4,0.0
2025,2025.0,2006.2922279999968,88276.85803199987,0.9691139322980061,33.4,0.0
2026,2026.0,2007.2922279999968,88320.85803199987,0.9690997248278242,33.4,0.0
2027,2027.0,2008.2922279999968,88364.85803199987,0.9690855173576421,33.4,0.0
2028,2028.0,2009.2922279999968,88408.85803199987,0.9690713098874603,33.4,0.0
2029,2029.0,2010.2922279999968,88452.85803199987,0.9690571024172783,33.4,0.0
2030,2030.0,2011.2922279999968,88496.85803199987,0.9690428949470962,33.4,0.0
2031,2031.0,2012.2922279999968,88540.85803199987,0.9690286874769141,33.4,0.0
2032,2032.0,2013.2922279999968,88584.85803199987,0.969014480006732,33.4,0.0
2033,2033.0,2014.2922279999968,88628.85803199987,0.9690002725365499,33.4,0.0
2034,2034.0,2015.2922279999968,88672.85803199987,0.968986065066368,33.4,0.0
2035,2035.0,2016.2922279999968,88716.85803199987,0.9689718575961859,33.4,0.0
2036,2036.0,2017.2922279999968,88760.85803199987,0.9689576501260039,33.4,0.0
2037,2037.0,2018.2922279999968,88804.85803199987,0.9689434426558218,33.4,0.0
2038,2038.0,2019.2922279999968,88848.85803199987,0.9689292351856397,33.4,0.0
2039,2039.0,2020.2922279999968,88892.85803199987,0.9689150277154578,33.4,0.0
2040,2040.0,2021.2922279999968,88936.85803199987,0.9689008202452757,33.4,0.0
2041,2041.0,2022.2922279999968,88980.85803199987,0.9688866127750937,33.4,0.0
2042,2042.0,2023.2922279999968,89024.85803199987,0.9688724053049118,33.4,0.0
2043,2043.0,2024.2922279999968,89068.85803199987,0.9688581978347297,33.4,0.0
2044,2044.0,2025.2922279999968,89112.85803199987,0.9688439903645478,33.4,0.0
2045,2045.0,2026.2922279999968,89156.85803199987,0.9688297828943658,33.4,0.0
2046,2046.0,2027.2922279999968,89200.85803199987,0.9688155754241837,33.4,0.0
2047,2047.0,2028.2922279999968,89244.85803199987,0.9688013679540016,33.4,0.0
2048,2048.0,2029.2922279999968,89288.85803199987,0.9687871604838195,33.4,0.0
2049,2049.0,2030.2922279999968,89332.85803199987,0.9687729530136374,33.4,0.0
2050,2050.0,2031.2922279999968,89376.85803199987,0.9687587455434555,33.4,0.0
2051,2051.0,2032.2922279999968,89420.85803199987,0.9687445380732734,33.4,0.0
2052,2052.0,2033.2922279999968,89464.85803199987,0.9687303306030914,33.4,0.0
2053,2053.0,2034.2922279999968,89508.85803199987,0.9687161231329093,33.4,0.0
2054,2054.0,2035.2922279999968,89552.85803199987,0.9687019156627272,33.4,0.0
2055,2055.0,2036.2922279999968,89596.85803199987,0.9686877081925453,33.4,0.0
2056,2056.0,2037.2922279999968,89640.85803199987,0.9686735007223632,33.4,0.0
2057,2057.0,2038.2922279999968,89684.85803199987,0.9686592932521813,33.4,0.0
2058,2058.0,2039.2922279999968,89728.85803199987,0.9686450857819994,33.4,0.0
2059,2059.0,2040.2922279999968,89772.85803199987,0.9686308783118173,33.4,0.0
2060,2060.0,2041.2922279999968,89816.85803199987,0.9686166708416353,33.4,0.0
2061,2061.0,2042.2922279999968,89860.85803199987,0.9686024633714534,33.4,0.0
2062,2062.0,2043.2922279999968,89904.85803199987,0.9685882559012713,33.4,0.0
2063,2063.0,2044.2922279999968,89948.85803199987,0.9685740484310892,33.4,0.0
2064,2064.0,2045.2922279999968,89992.85803199987,0.9685598409609073,33.4,0.0
2065,2065.0,2046.2922279999968,90036.85803199987,0.9685456334907253,33.4,0.0
2066,2066.0,2047.2922279999968,90080.85803199987,0.9685314260205432,33.4,0.0
2067,2067.0,2048.2922279999966,90124.85803199987,0.9685172185503613,33.4,0.0
2068,2068.0,2049.2922279999966,90168.85803199987,0.9685030110801793,33.4,0.0
2069,2069.0,2050.2922279999966,90212.85803199987,0.9684888036099975,33.4,0.0
2070,2070.0,2051.2922279999966,90256.85803199987,0.9684745961398153,33.4,0.0
2071,2071.0,2052.2922279999966,90300.85803199987,0.9684603886696335,33.4,0.0
2072,2072.0,2053.2922279999966,90344.85803199987,0.9684461811994515,33.4,0.0
2073,2073.0,2054.2922279999966,90388.85803199987,0.9684319737292694,33.4,0.0
2074,2074.0,2055.2922279999966,90432.85803199987,0.9684177662590873,33.4,0.0
2075,2075.0,2056.2922279999966,90476.85803199987,0.9684035587889052,33.4,0.0
2076,2076.0,2057.2922279999966,90520.85803199987,0.9683893513187231,33.4,0.0
2077,2077.0,2058.2922279999966,90564.85803199987,0.9683751438485412,33.4,0.0
2078,2078.0,2059.2922279999966,90608.85803199987,0.9683609363783591,33.4,0.0
2079,2079.0,2060.2922279999966,90652.85803199987,0.9683467289081771,33.4,0.0
2080,2080.0,2061.2922279999966,90696.85803199987,0.968332521437995,33.4,0.0
2081,2081.0,2062.2922279999966,90740.85803199987,0.9683183139678129,33.4,0.0
2082,2082.0,2063.2922279999966,90784.85803199987,0.968304106497631,33.4,0.0
2083,2083.0,2064.2922279999966,90828.85803199987,0.9682898990274489,33.4,0.0
2084,2084.0,2065.2922279999966,90872.85803199987,0.9682756915572669,33.4,0.0
2085,2085.0,2066.2922279999966,90916.85803199987,0.968261484087085,33.4,0.0
2086,2086.0,2067.2922279999966,90960.85803199987,0.9682472766169029,33.4,0.0
2087,2087.0,2068.2922279999966,91004.85803199987,0.968233069146721,33.4,0.0
2088,2088.0,2069.2922279999966,91048.85803199987,0.968218861676539,33.4,0.0
2089,2089.0,2070.2922279999966,91092.85803199987,0.9682046542063569,33.4,0.0
2090,2090.0,2071.2922279999966,91136.85803199987,0.9681904467361748,33.4,0.0
2091,2091.0,2072.2922279999966,91180.85803199987,0.9681762392659929,33.4,0.0
2092,2092.0,2073.2922279999966,91224.85803199987,0.968162031795811,33.4,0.0
2093,2093.0,2074.2922279999966,91268.85803199987,0.9681478243256288,33.4,0.0
2094,2094.0,2075.2922279999966,91312.85803199987,0.968133616855447,33.4,0.0
2095,2095.0,2076.2922279999966,91356.85803199987,0.968119409385265,33.4,0.0
2096,2096.0,2077.2922279999966,91400.85803199987,0.9681052019150831,33.4,0.0
2097,2097.0,2078.2922279999966,91444.85803199987,0.968090994444901,33.4,0.0
2098,2098.0,2079.2922279999966,91488.85803199987,0.9680767869747191,33.4,0.0
2099,2099.0,2080.2922279999966,91532.85803199987,0.9680625795045371,33.4,0.0
2100,2100.0,2081.2922279999966,91576.85803199987,0.968048372034355,33.4,0.0
2101,2101.0,2082.2922279999966,91620.85803199987,0.9680341645641729,33.4,0.0
2102,2102.0,2083.2922279999966,91664.85803199987,0.9680199570939908,33.4,0.0
2103,2103.0,2084.2922279999966,91708.85803199987,0.9680057496238087,33.4,0.0
2104,2104.0,2085.2922279999966,91752.85803199987,0.9679915421536268,33.4,0.0
2105,2105.0,2086.2922279999966,91796.85803199987,0.9679773346834447,33.4,0.0
2106,2106.0,2087.2922279999966,91840.85803199987,0.9679631272132627,33.4,0.0
2107,2107.0,2088.2922279999966,91884.85803199987,0.9679489197430806,33.4,0.0
2108,2108.0,2089.2922279999966,91928.85803199987,0.9679347122728985,33.4,0.0
2109,2109.0,2090.2922279999966,91972.85803199987,0.9679205048027164,33.4,0.0
2110,2110.0,2090.3741400000054,91976.46216000026,0.9679193410404189,33.4,0.0
2111,2111.0,2091.3741400000054,92020.46216000026,0.967905133570237,33.4,0.0
2112,2112.0,2092.3741400000054,92064.46216000026,0.9678868241122938,33.43175925396606,0.0
2113,2113.0,2093.3741400000054,92108.46216000026,0.9678685146543506,33.463518507932115,0.0
2114,2114.0,2094.3741400000054,92152.46216000026,0.9678502051964074,33.49527776189817,0.0
2115,2115.0,2095.3741400000054,92196.46216000026,0.9678318957384641,33.52703701586423,0.0
2116,2116.0,2096.3741400000054,92240.46216000026,0.9678135862805208,33.55879626983029,0.0
2117,2117.0,2097.3741400000054,92284.46216000026,0.9677952768225776,33.59055552379635,0.0
2118,2118.0,2098.3741400000054,92328.46216000026,0.9677769673646344,33.622314777762405,0.0
2119,2119.0,2099.3741400000054,92372.46216000026,0.967758657906691,33.65407403172846,0.0
2120,2120.0,2100.3741400000054,92416.46216000026,0.9677403484487478,33.68583328569452,0.0
2121,2121.0,2101.3741400000054,92460.46216000026,0.9677220389908046,33.71759253966058,0.0
2122,2122.0,2102.3741400000054,92504.46216000026,0.9677037295328612,33.74935179362664,0.0
2123,2123.0,2103.3741400000054,92548.46216000026,0.967685420074918,33.781111047592695,0.0
2124,2124.0,2104.3741400000054,92592.46216000026,0.9676671106169747,33.81287030155875,0.0
2125,2125.0,2105.3741400000054,92636.46216000026,0.9676488011590315,33.84462955552481,0.0
2126,2126.0,2106.3741400000054,92680.46216000026,0.9676304917010882,33.87638880949087,0.0
2127,2127.0,2107.3741400000054,92724.46216000026,0.9676121822431449,33.90814806345693,0.0
2128,2128.0,2108.3741400000054,92768.46216000026,0.9675938727852017,33.939907317422985,0.0
2129,2129.0,2109.3741400000054,92812.46216000026,0.9675755633272584,33.971666571389044,0.0
2130,2130.0,2110.3741400000054,92856.46216000026,0.9675572538693151,34.0034258253551,0.0
2131,2131.0,2111.3741400000054,92900.46216000026,0.9675389444113719,34.03518507932116,0.0
2132,2132.0,2112.3741400000054,92944.46216000026,0.9675206349534287,34.06694433328722,0.0
2133,2133.0,2112.4149599999982,92946.25823999994,0.9675157855735944,34.1,0.0
2134,2134.0,2113.4149599999982,92990.25823999994,0.9675015781034125,34.1,0.0
2135,2135.0,2114.4149599999982,93034.25823999994,0.9674643568700445,34.27818189431422,0.0
2136,2136.0,2115.4149599999982,93078.25823999994,0.9674271356366766,34.456363788628444,0.0
2137,2137.0,2116.4149599999982,93122.25823999994,0.9673899144033086,34.634545682942665,0.0
2138,2138.0,2117.4149599999982,93166.25823999994,0.9673526931699408,34.81272757725689,0.0
2139,2139.0,2118.4149599999982,93210.25823999994,0.9673154719365729,34.99090947157111,0.0
2140,2140.0,2119.4149599999982,93254.25823999994,0.967278250703205,35.16909136588533,0.0
2141,2141.0,2120.4149599999982,93298.25823999994,0.9672410294698373,35.34727326019955,0.0
2142,2142.0,2121.394547999991,93341.36011199962,0.9671815542330991,35.7,0.0
2143,2143.0,2122.394547999991,93385.36011199962,0.9671673467629173,35.7,0.0
2144,2144.0,2123.394547999991,93429.36011199962,0.9671090295996111,36.0415151453056,0.0
2145,2145.0,2124.394547999991,93473.36011199962,0.967050712436305,36.38303029061119,0.0
2146,2146.0,2125.394547999991,93517.36011199962,0.9669923952729991,36.72454543591678,0.0
2147,2147.0,2126.394547999991,93561.36011199962,0.9669340781096929,37.06606058122237,0.0
2148,2148.0,2127.394547999991,93605.36011199962,0.9668757609463867,37.407575726527966,0.0
2149,2149.0,2128.394547999991,93649.36011199962,0.9668174437830807,37.74909087183356,0.0
2150,2150.0,2129.394547999991,93693.36011199962,0.9667591266197745,38.09060601713915,0.0
2151,2151.0,2130.394547999991,93737.36011199962,0.9667008094564685,38.43212116244474,0.0
2152,2152.0,2131.394547999991,93781.36011199962,0.9666424922931625,38.77363630775034,0.0
2153,2153.0,2132.394547999991,93825.36011199962,0.9665841751298565,39.11515145305593,0.0
2154,2154.0,2133.394547999991,93869.36011199962,0.9665258579665503,39.45666659836152,0.0
2155,2155.0,2134.394547999991,93913.36011199962,0.9664675408032444,39.79818174366712,0.0
2156,2156.0,2135.394547999991,93957.36011199962,0.9664092236399383,40.13969688897271,0.0
2157,2157.0,2136.394547999991,94001.36011199962,0.9663509064766324,40.4812120342783,0.0
2158,2158.0,2137.394547999991,94045.36011199962,0.9662925893133264,40.82272717958389,0.0
2159,2159.0,2138.394547999991,94089.36011199962,0.9662342721500204,41.164242324889486,0.0
2160,2160.0,2139.394547999991,94133.36011199962,0.9661759549867144,41.50575747019508,0.0
2161,2161.0,2140.394547999991,94177.36011199962,0.9661176378234084,41.84727261550067,0.0
2162,2162.0,2141.394547999991,94221.36011199962,0.9660593206601025,42.18878776080626,0.0
2163,2163.0,2142.394547999991,94265.36011199962,0.9660010034967965,42.53030290611186,0.0
2164,2164.0,2143.394547999991,94309.36011199962,0.9659426863334903,42.87181805141745,0.0
2165,2165.0,2144.394547999991,94353.36011199962,0.9658843691701843,43.21333319672304,0.0
2166,2166.0,2145.394547999991,94397.36011199962,0.9658260520068783,43.55484834202864,0.0
2167,2167.0,2146.394547999991,94441.36011199962,0.9657677348435721,43.89636348733423,0.0
2168,2168.0,2147.394547999991,94485.36011199962,0.9657094176802661,44.23787863263982,0.0
2169,2169.0,2148.3333240000065,94526.66625600027,0.9656105612338413,44.9,0.0
2170,2170.0,2149.3333240000065,94570.66625600027,0.9655963537636592,44.9,0.0
2171,2171.0,2150.3333240000065,94614.66625600027,0.9655304827758752,45.29999992000013,0.0
2172,2172.0,2151.3333240000065,94658.66625600027,0.9654646117880913,45.69999984000027,0.0
2173,2173.0,2152.3333240000065,94702.66625600027,0.9653987408003073,46.0999997600004,0.0
2174,2174.0,2153.3333240000065,94746.66625600027,0.9653328698125234,46.499999680000535,0.0
2175,2175.0,2154.3333240000065,94790.66625600027,0.9652669988247392,46.89999960000067,0.0
2176,2176.0,2155.3333240000065,94834.66625600027,0.9652011278369551,47.2999995200008,0.0
2177,2177.0,2156.3333240000065,94878.66625600027,0.9651352568491711,47.69999944000094,0.0
2178,2178.0,2157.3333240000065,94922.66625600027,0.9650693858613871,48.09999936000107,0.0
2179,2179.0,2158.3333240000065,94966.66625600027,0.9650035148736033,48.499999280001205,0.0
2180,2180.0,2159.3333240000065,95010.66625600027,0.9649376438858192,48.89999920000134,0.0
2181,2181.0,2160.3333240000065,95054.66625600027,0.9648717728980349,49.29999912000147,0.0
