,Time(sec),Distance(feet),SOC,Elevation(feet),Surplus(Foot-pound)
2195,2174.3333240000065,95670.66625600029,0.0,54.89999800000335,0.0
2196,2175.3333240000065,95714.66625600029,0.0,55.299997920003484,0.0
2197,2176.3333240000065,95758.66625600029,0.0,55.69999784000362,0.0
2198,2177.3333240000065,95802.66625600029,0.0,56.09999776000375,0.0
2199,2178.3333240000065,95846.66625600029,0.0,56.49999768000389,0.0
2200,2179.3333240000065,95890.66625600029,0.0,56.89999760000402,0.0
2201,2180.3333240000065,95934.66625600029,0.0,57.299997520004155,0.0
2202,2181.3333240000065,95978.66625600029,0.0,57.69999744000429,0.0
2203,2182.3333240000065,96022.66625600029,0.0,58.09999736000442,0.0
2204,2183.3333240000065,96066.66625600029,0.0,58.49999728000456,0.0
2205,2184.3333240000065,96110.66625600029,0.0,58.89999720000469,0.0
2206,2185.3333240000065,96154.66625600029,0.0,59.299997120004825,0.0
2207,2186.3333240000065,96198.66625600029,0.0,59.69999704000496,0.0
2208,2187.3333240000065,96242.66625600029,0.0,60.09999696000509,0.0
2209,2188.3333240000065,96286.66625600029,0.0,60.49999688000523,0.0
2210,2188.3333319999947,96286.66660799977,0.0,60.9,0.0
2211,2189.3333319999947,96330.66660799977,0.0,60.9,0.0
2212,2190.3333319999947,96374.66660799977,0.0,61.025416660395834,0.0
2213,2191.3333319999947,96418.66660799977,0.0,61.15083332079167,0.0
2214,2192.3333319999947,96462.66660799977,0.0,61.276249981187505,0.0
2215,2193.3333319999947,96506.66660799977,0.0,61.40166664158334,0.0
2216,2194.3333319999947,96550.66660799977,0.0,61.527083301979175,0.0
2217,2195.3333319999947,96594.66660799977,0.0,61.65249996237501,0.0
2218,2196.3333319999947,96638.66660799977,0.0,61.777916622770846,0.0
2219,2197.3333319999947,96682.66660799977,0.0,61.90333328316668,0.0
2220,2198.3333319999947,96726.66660799977,0.0,62.02874994356252,0.0
2221,2199.3333319999947,96770.66660799977,0.0,62.15416660395835,0.0
2222,2200.3333319999947,96814.66660799977,0.0,62.27958326435419,0.0
2223,2201.3333319999947,96858.66660799977,0.0,62.40499992475002,0.0
2224,2202.3333319999947,96902.66660799977,0.0,62.53041658514586,0.0
2225,2203.3333319999947,96946.66660799977,0.0,62.65583324554169,0.0
2226,2204.3333319999947,96990.66660799977,0.0,62.78124990593753,0.0
2227,2205.3333319999947,97034.66660799977,0.0,62.906666566333364,0.0
2228,2206.3333319999947,97078.66660799977,0.0,63.0320832267292,0.0
2229,2207.3333319999947,97122.66660799977,0.0,63.157499887125034,0.0
2230,2208.3333319999947,97166.66660799977,0.0,63.28291654752087,0.0
2231,2209.3333319999947,97210.66660799977,0.0,63.408333207916705,0.0
2232,2210.3333319999947,97254.66660799977,0.0,63.53374986831254,0.0
2233,2211.3333319999947,97298.66660799977,0.0,63.659166528708376,0.0
2234,2212.3333319999947,97342.66660799977,0.0,63.78458318910421,0.0
2235,2213.3333319999947,97386.66660799977,0.0,63.909999849500046,0.0
2236,2214.3333319999947,97430.66660799977,0.0,64.03541650989588,0.0
2237,2215.3333319999947,97474.66660799977,0.0,64.16083317029172,0.0
2238,2216.3333319999947,97518.66660799977,0.0,64.28624983068757,0.0
2239,2217.3333319999947,97562.66660799977,0.0,64.41166649108341,0.0
2240,2218.3333319999947,97606.66660799977,0.0,64.53708315147925,0.0
2241,2219.3333319999947,97650.66660799977,0.0,64.6624998118751,0.0
2242,2220.3333319999947,97694.66660799977,0.0,64.78791647227094,0.0
2243,2221.3333319999947,97738.66660799977,0.0,64.91333313266678,0.0
2244,2222.3333319999947,97782.66660799977,0.0,65.03874979306262,0.0
2245,2222.619047999994,97795.23811199974,0.0,65.2,0.0
2246,2223.619047999994,97839.23811199974,0.0,65.2,0.0
2247,2224.619047999994,97883.23811199974,0.0,65.31914509107926,0.0
2248,2225.619047999994,97927.23811199974,0.0,65.43829018215852,0.0
2249,2226.619047999994,97971.23811199974,0.0,65.55743527323779,0.0
2250,2227.619047999994,98015.23811199974,0.0,65.67658036431705,0.0
2251,2228.619047999994,98059.23811199974,0.0,65.79572545539631,0.0
2252,2229.619047999994,98103.23811199974,0.0,65.91487054647557,0.0
2253,2230.619047999994,98147.23811199974,0.0,66.03401563755483,0.0
2254,2231.619047999994,98191.23811199974,0.0,66.15316072863409,0.0
2255,2232.619047999994,98235.23811199974,0.0,66.27230581971335,0.0
2256,2233.619047999994,98279.23811199974,0.0,66.39145091079261,0.0
2257,2234.619047999994,98323.23811199974,0.0,66.51059600187187,0.0
2258,2235.619047999994,98367.23811199974,0.0,66.62974109295114,0.0
2259,2236.619047999994,98411.23811199974,0.0,66.7488861840304,0.0
2260,2237.619047999994,98455.23811199974,0.0,66.86803127510966,0.0
2261,2238.619047999994,98499.23811199974,0.0,66.98717636618892,0.0
2262,2239.619047999994,98543.23811199974,0.0,67.10632145726818,0.0
2263,2240.619047999994,98587.23811199974,0.0,67.22546654834744,0.0
2264,2241.619047999994,98631.23811199974,0.0,67.3446116394267,0.0
2265,2242.619047999994,98675.23811199974,0.0,67.46375673050596,0.0
2266,2243.619047999994,98719.23811199974,0.0,67.58290182158522,0.0
2267,2244.619047999994,98763.23811199974,0.0,67.70204691266449,0.0
2268,2245.619047999994,98807.23811199974,0.0,67.82119200374375,0.0
2269,2246.619047999994,98851.23811199974,0.0,67.94033709482301,0.0
2270,2247.619047999994,98895.23811199974,0.0,68.05948218590227,0.0
2271,2248.619047999994,98939.23811199974,0.0,68.17862727698153,0.0
2272,2249.619047999994,98983.23811199974,0.0,68.29777236806079,0.0
2273,2250.619047999994,99027.23811199974,0.0,68.41691745914005,0.0
2274,2251.619047999994,99071.23811199974,0.0,68.53606255021931,0.0
2275,2252.619047999994,99115.23811199974,0.0,68.65520764129857,0.0
2276,2253.619047999994,99159.23811199974,0.0,68.77435273237784,0.0
2277,2254.619047999994,99203.23811199974,0.0,68.8934978234571,0.0
2278,2255.619047999994,99247.23811199974,0.0,69.01264291453636,0.0
2279,2256.619047999994,99291.23811199974,0.0,69.13178800561562,0.0
2280,2257.619047999994,99335.23811199974,0.0,69.25093309669488,0.0
2281,2258.619047999994,99379.23811199974,0.0,69.37007818777414,0.0
2282,2259.619047999994,99423.23811199974,0.0,69.4892232788534,0.0
2283,2260.3881239999982,99457.07745599993,0.0,69.7,0.0
2284,2261.3881239999982,99501.07745599993,0.0,69.7,0.0
2285,2262.3881239999982,99545.07745599993,0.0,69.78111111260282,0.0
2286,2263.3881239999982,99589.07745599993,0.0,69.86222222520563,0.0
2287,2264.3881239999982,99633.07745599993,0.0,69.94333333780844,0.0
2288,2265.3881239999982,99677.07745599993,0.0,70.02444445041125,0.0
2289,2266.3881239999982,99721.07745599993,0.0,70.10555556301406,0.0
2290,2267.3881239999982,99765.07745599993,0.0,70.18666667561688,0.0
2291,2268.3881239999982,99809.07745599993,0.0,70.26777778821969,0.0
2292,2269.3881239999982,99853.07745599993,0.0,70.3488889008225,0.0
2293,2270.3881239999982,99897.07745599993,0.0,70.43000001342531,0.0
2294,2271.3881239999982,99941.07745599993,0.0,70.51111112602813,0.0
2295,2272.3881239999982,99985.07745599993,0.0,70.59222223863094,0.0
2296,2273.3881239999982,100029.07745599993,0.0,70.67333335123375,0.0
2297,2274.3881239999982,100073.07745599993,0.0,70.75444446383656,0.0
2298,2275.3881239999982,100117.07745599993,0.0,70.83555557643938,0.0
2299,2276.3881239999982,100161.07745599993,0.0,70.91666668904219,0.0
2300,2277.3881239999982,100205.07745599993,0.0,70.997777801645,0.0
2301,2278.3881239999982,100249.07745599993,0.0,71.07888891424781,0.0
2302,2279.3881239999982,100293.07745599993,0.0,71.16000002685062,0.0
2303,2280.3881239999982,100337.07745599993,0.0,71.24111113945344,0.0
2304,2281.3881239999982,100381.07745599993,0.0,71.32222225205625,0.0
2305,2282.3881239999982,100425.07745599993,0.0,71.40333336465906,0.0
2306,2283.3881239999982,100469.07745599993,0.0,71.48444447726187,0.0
2307,2284.3881239999982,100513.07745599993,0.0,71.56555558986469,0.0
2308,2285.3881239999982,100557.07745599993,0.0,71.6466667024675,0.0
2309,2286.3881239999982,100601.07745599993,0.0,71.72777781507031,0.0
2310,2287.3881239999982,100645.07745599993,0.0,71.80888892767312,0.0
2311,2288.3881239999982,100689.07745599993,0.0,71.89000004027594,0.0
2312,2289.3881239999982,100733.07745599993,0.0,71.97111115287875,0.0
2313,2290.3881239999982,100777.07745599993,0.0,72.05222226548156,0.0
2314,2291.3881239999982,100821.07745599993,0.0,72.13333337808437,0.0
2315,2292.3881239999982,100865.07745599993,0.0,72.21444449068719,0.0
2316,2293.3881239999982,100909.07745599993,0.0,72.29555560329,0.0
2317,2294.3881239999982,100953.07745599993,0.0,72.37666671589281,0.0
2318,2295.3881239999982,100997.07745599993,0.0,72.45777782849562,0.0
2319,2296.3881239999982,101041.07745599993,0.0,72.53888894109843,0.0
2320,2297.3881239999982,101085.07745599993,0.0,72.62000005370125,0.0
2321,2298.3881239999982,101129.07745599993,0.0,72.70111116630406,0.0
2322,2299.3881239999982,101173.07745599993,0.0,72.78222227890687,0.0
2323,2300.3881239999982,101217.07745599993,0.0,72.86333339150968,0.0
2324,2301.3881239999982,101261.07745599993,0.0,72.9444445041125,0.0
2325,2302.3881239999982,101305.07745599993,0.0,73.02555561671531,0.0
2326,2303.3881239999982,101349.07745599993,0.0,73.10666672931812,0.0
2327,2304.3881239999982,101393.07745599993,0.0,73.18777784192093,0.0
2328,2305.3881239999982,101437.07745599993,0.0,73.26888895452375,0.0
2329,2306.3881239999982,101481.07745599993,0.0,73.35000006712656,0.0
2330,2307.3881239999982,101525.07745599993,0.0,73.43111117972937,0.0
2331,2308.3881239999982,101569.07745599993,0.0,73.51222229233218,0.0
2332,2309.3881239999982,101613.07745599993,0.0,73.593333404935,0.0
2333,2310.3881239999982,101657.07745599993,0.0,73.67444451753781,0.0
2334,2311.3881239999982,101701.07745599993,0.0,73.75555563014062,0.0
2335,2312.3881239999982,101745.07745599993,0.0,73.83666674274343,0.0
2336,2313.3881239999982,101789.07745599993,0.0,73.91777785534624,0.0
2337,2314.3881239999982,101833.07745599993,0.0,73.99888896794906,0.0
2338,2315.3881239999982,101877.07745599993,0.0,74.08000008055187,0.0
2339,2316.3881239999982,101921.07745599993,0.0,74.16111119315468,0.0
2340,2317.3881239999982,101965.07745599993,0.0,74.2422223057575,0.0
2341,2318.3881239999982,102009.07745599993,0.0,74.3233334183603,0.0
2342,2319.3881239999982,102053.07745599993,0.0,74.40444453096312,0.0
2343,2320.3881239999982,102097.07745599993,0.0,74.48555564356593,0.0
2344,2321.3881239999982,102141.07745599993,0.0,74.56666675616874,0.0
2345,2322.3881239999982,102185.07745599993,0.0,74.64777786877156,0.0
2346,2323.3881239999982,102229.07745599993,0.0,74.72888898137437,0.0
2347,2324.3881239999982,102273.07745599993,0.0,74.81000009397718,0.0
2348,2325.3881239999982,102317.07745599993,0.0,74.89111120657999,0.0
2349,2326.3881239999982,102361.07745599993,0.0,74.9722223191828,0.0
2350,2327.3881239999982,102405.07745599993,0.0,75.05333343178562,0.0
2351,2328.3881239999982,102449.07745599993,0.0,75.13444454438843,0.0
2352,2329.3881239999982,102493.07745599993,0.0,75.21555565699124,0.0
2353,2330.3881239999982,102537.07745599993,0.0,75.29666676959405,0.0
2354,2331.3881239999982,102581.07745599993,0.0,75.37777788219687,0.0
2355,2331.894972000002,102603.37876800008,0.0,75.5,0.0
2356,2332.894972000002,102647.37876800008,0.0,75.5,0.0
2357,2333.894972000002,102691.37876800008,0.0,75.21611094708612,0.0
2358,2334.894972000002,102735.37876800008,0.0,74.93222189417224,0.0
2359,2335.894972000002,102779.37876800008,0.0,74.64833284125837,0.0
2360,2336.894972000002,102823.37876800008,0.0,74.36444378834449,0.0
2361,2337.894972000002,102867.37876800008,0.0,74.08055473543061,0.0
2362,2338.894972000002,102911.37876800008,0.0,73.79666568251673,0.0
2363,2339.2922279999966,102928.85803199984,0.0,73.4,0.0
2364,2340.2922279999966,102972.85803199984,0.0,73.4,0.0
2365,2341.2922279999966,103016.85803199984,0.0,73.04200175667548,0.0
2366,2342.2922279999966,103060.85803199984,0.0,72.68400351335094,0.0
2367,2343.2922279999966,103104.85803199984,0.0,72.32600527002641,0.0
2368,2344.2922279999966,103148.85803199984,0.0,71.96800702670188,0.0
2369,2345.2922279999966,103192.85803199984,0.0,71.61000878337735,0.0
2370,2346.2922279999966,103236.85803199984,0.0,71.25201054005282,0.0
2371,2347.2922279999966,103280.85803199984,0.0,70.89401229672829,0.0
2372,2348.2922279999966,103324.85803199984,0.0,70.53601405340376,0.0
2373,2349.2922279999966,103368.85803199984,0.0,70.17801581007923,0.0
2374,2350.2922279999966,103412.85803199984,0.0,69.8200175667547,0.0
2375,2351.2922279999966,103456.85803199984,0.0,69.46201932343017,0.0
2376,2352.2922279999966,103500.85803199984,0.0,69.10402108010564,0.0
2377,2353.2922279999966,103544.85803199984,0.0,68.74602283678111,0.0
2378,2354.2922279999966,103588.85803199984,0.0,68.38802459345658,0.0
2379,2355.2922279999966,103632.85803199984,0.0,68.03002635013205,0.0
2380,2356.2922279999966,103676.85803199984,0.0,67.67202810680752,0.0
2381,2357.2922279999966,103720.85803199984,0.0,67.31402986348299,0.0
2382,2358.2922279999966,103764.85803199984,0.0,66.95603162015846,0.0
2383,2359.2922279999966,103808.85803199984,0.0,66.59803337683392,0.0
2384,2360.2922279999966,103852.85803199984,0.0,66.2400351335094,0.0
2385,2361.2922279999966,103896.85803199984,0.0,65.88203689018486,0.0
2386,2362.2922279999966,103940.85803199984,0.0,65.52403864686033,0.0
2387,2363.2922279999966,103984.85803199984,0.0,65.1660404035358,0.0
2388,2364.2922279999966,104028.85803199984,0.0,64.80804216021127,0.0
2389,2365.2922279999966,104072.85803199984,0.0,64.45004391688674,0.0
2390,2366.2922279999966,104116.85803199984,0.0,64.09204567356221,0.0
2391,2366.6666639999967,104133.33321599985,0.0,63.6,0.0
2392,2367.6666639999967,104177.33321599985,0.0,63.6,0.0
2393,2368.6666639999967,104221.33321599985,0.0,63.315555555555555,0.0
2394,2369.6666639999967,104265.33321599985,0.0,63.03111111111111,0.0
2395,2370.6666639999967,104309.33321599985,0.0,62.74666666666666,0.0
2396,2371.6666639999967,104353.33321599985,0.0,62.462222222222216,0.0
2397,2372.6666639999967,104397.33321599985,0.0,62.17777777777777,0.0
2398,2373.6666639999967,104441.33321599985,0.0,61.893333333333324,0.0
2399,2374.6666639999967,104485.33321599985,0.0,61.60888888888888,0.0
2400,2375.6666639999967,104529.33321599985,0.0,61.32444444444443,0.0
2401,2376.6666639999967,104573.33321599985,0.0,61.039999999999985,0.0
2402,2377.6666639999967,104617.33321599985,0.0,60.75555555555554,0.0
2403,2377.9166639999967,104628.33321599985,0.0,60.4,0.0
2404,2378.9166639999967,104672.33321599985,0.0,60.4,0.0
2405,2379.9166639999967,104716.33321599985,0.0,60.29714287595099,0.0
2406,2380.9166639999967,104760.33321599985,0.0,60.19428575190198,0.0
2407,2381.9166639999967,104804.33321599985,0.0,60.09142862785297,0.0
2408,2382.9166639999967,104848.33321599985,0.0,59.98857150380396,0.0
2409,2383.9166639999967,104892.33321599985,0.0,59.88571437975495,0.0
2410,2384.9166639999967,104936.33321599985,0.0,59.78285725570594,0.0
2411,2385.9166639999967,104980.33321599985,0.0,59.68000013165693,0.0
2412,2386.9166639999967,105024.33321599985,0.0,59.57714300760792,0.0
2413,2387.9166639999967,105068.33321599985,0.0,59.47428588355891,0.0
2414,2388.9166639999967,105112.33321599985,0.0,59.371428759509904,0.0
2415,2389.9166639999967,105156.33321599985,0.0,59.268571635460894,0.0
2416,2390.9166639999967,105200.33321599985,0.0,59.165714511411885,0.0
2417,2391.9166639999967,105244.33321599985,0.0,59.062857387362875,0.0
2418,2392.4999999999927,105269.99999999968,0.0,58.9,0.0
2419,2393.4999999999927,105313.99999999968,0.0,58.9,0.0
2420,2394.4999999999927,105357.99999999968,0.0,59.12500022499989,0.0
2421,2395.4999999999927,105401.99999999968,0.0,59.350000449999776,0.0
2422,2396.4999999999927,105445.99999999968,0.0,59.575000674999664,0.0
2423,2397.4999999999927,105489.99999999968,0.0,59.80000089999955,0.0
2424,2398.4999999999927,105533.99999999968,0.0,60.02500112499944,0.0
2425,2399.1666600000026,105563.33304000011,0.0,60.4,0.0
2426,2400.1666600000026,105607.33304000011,0.0,60.4,0.0
2427,2401.1666600000026,105651.33304000011,0.0,60.76444444444444,0.0
2428,2402.1666600000026,105695.33304000011,0.0,61.12888888888889,0.0
2429,2403.1666600000026,105739.33304000011,0.0,61.49333333333333,0.0
2430,2404.1666600000026,105783.33304000011,0.0,61.85777777777778,0.0
2431,2405.1666600000026,105827.33304000011,0.0,62.22222222222222,0.0
2432,2406.1666600000026,105871.33304000011,0.0,62.586666666666666,0.0
2433,2407.1666600000026,105915.33304000011,0.0,62.95111111111111,0.0
2434,2408.1666600000026,105959.33304000011,0.0,63.315555555555555,0.0
2435,2409.1666600000026,106003.33304000011,0.0,63.68,0.0
2436,2410.1666600000026,106047.33304000011,0.0,64.04444444444445,0.0
2437,2410.4166600000026,106058.33304000011,0.0,64.5,0.0
2438,2411.4166600000026,106102.33304000011,0.0,64.5,0.0
2439,2412.4166600000026,106146.33304000011,0.0,64.93368413748489,0.0
2440,2413.4166600000026,106190.33304000011,0.0,65.36736827496978,0.0
2441,2414.4166600000026,106234.33304000011,0.0,65.80105241245467,0.0
2442,2415.4166600000026,106278.33304000011,0.0,66.23473654993956,0.0
2443,2416.4166600000026,106322.33304000011,0.0,66.66842068742444,0.0
2444,2417.4166600000026,106366.33304000011,0.0,67.10210482490933,0.0
2445,2418.4166600000026,106410.33304000011,0.0,67.53578896239422,0.0
2446,2419.4166600000026,106454.33304000011,0.0,67.96947309987911,0.0
2447,2420.4166600000026,106498.33304000011,0.0,68.403157237364,0.0
2448,2421.4166600000026,106542.33304000011,0.0,68.83684137484889,0.0
2449,2422.4166600000026,106586.33304000011,0.0,69.27052551233378,0.0
2450,2423.4166600000026,106630.33304000011,0.0,69.70420964981867,0.0
2451,2424.4166600000026,106674.33304000011,0.0,70.13789378730355,0.0
2452,2425.4166600000026,106718.33304000011,0.0,70.57157792478844,0.0
2453,2426.4166600000026,106762.33304000011,0.0,71.00526206227333,0.0
2454,2427.4166600000026,106806.33304000011,0.0,71.43894619975822,0.0
2455,2428.4166600000026,106850.33304000011,0.0,71.87263033724311,0.0
2456,2429.4166600000026,106894.33304000011,0.0,72.306314474728,0.0
2457,2430.4166600000026,106938.33304000011,0.0,72.73999861221289,0.0
2458,2431.4166600000026,106982.33304000011,0.0,73.17368274969778,0.0
2459,2432.4166600000026,107026.33304000011,0.0,73.60736688718266,0.0
2460,2433.4166600000026,107070.33304000011,0.0,74.04105102466755,0.0
2461,2434.1666639999967,107103.33321599985,0.0,74.8,0.0
2462,2435.1666639999967,107147.33321599985,0.0,74.8,0.0
2463,2436.1666639999967,107191.33321599985,0.0,75.14461555427202,0.0
2464,2437.1666639999967,107235.33321599985,0.0,75.48923110854405,0.0
2465,2438.1666639999967,107279.33321599985,0.0,75.83384666281607,0.0
2466,2439.1666639999967,107323.33321599985,0.0,76.1784622170881,0.0
2467,2440.1666639999967,107367.33321599985,0.0,76.52307777136012,0.0
2468,2441.1666639999967,107411.33321599985,0.0,76.86769332563215,0.0
2469,2442.1666639999967,107455.33321599985,0.0,77.21230887990417,0.0
2470,2443.1666639999967,107499.33321599985,0.0,77.5569244341762,0.0
2471,2444.1666639999967,107543.33321599985,0.0,77.90153998844822,0.0
2472,2445.1666639999967,107587.33321599985,0.0,78.24615554272025,0.0
2473,2446.1666639999967,107631.33321599985,0.0,78.59077109699227,0.0
2474,2447.1666639999967,107675.33321599985,0.0,78.9353866512643,0.0
2475,2448.1666639999967,107719.33321599985,0.0,79.28000220553632,0.0
2476,2449.1666639999967,107763.33321599985,0.0,79.62461775980834,0.0
2477,2450.1666639999967,107807.33321599985,0.0,79.96923331408037,0.0
2478,2450.4166560000085,107818.33286400037,0.0,80.4,0.0
2479,2451.4166560000085,107862.33286400037,0.0,80.4,0.0
2480,2452.4166560000085,107906.33286400037,0.0,80.46159703050745,0.0
2481,2453.4166560000085,107950.33286400037,0.0,80.52319406101489,0.0
2482,2454.4166560000085,107994.33286400037,0.0,80.58479109152233,0.0
2483,2455.4166560000085,108038.33286400037,0.0,80.64638812202978,0.0
2484,2456.4166560000085,108082.33286400037,0.0,80.70798515253722,0.0
2485,2457.4166560000085,108126.33286400037,0.0,80.76958218304466,0.0
2486,2458.4166560000085,108170.33286400037,0.0,80.8311792135521,0.0
2487,2459.4166560000085,108214.33286400037,0.0,80.89277624405955,0.0
2488,2460.4166560000085,108258.33286400037,0.0,80.95437327456699,0.0
2489,2461.4166560000085,108302.33286400037,0.0,81.01597030507443,0.0
2490,2462.4166560000085,108346.33286400037,0.0,81.07756733558188,0.0
2491,2463.4166560000085,108390.33286400037,0.0,81.13916436608932,0.0
2492,2464.4166560000085,108434.33286400037,0.0,81.20076139659676,0.0
2493,2465.4166560000085,108478.33286400037,0.0,81.2623584271042,0.0
2494,2466.4166560000085,108522.33286400037,0.0,81.32395545761165,0.0
2495,2467.4166560000085,108566.33286400037,0.0,81.38555248811909,0.0
2496,2468.4166560000085,108610.33286400037,0.0,81.44714951862653,0.0
2497,2469.4166560000085,108654.33286400037,0.0,81.50874654913397,0.0
2498,2470.4166560000085,108698.33286400037,0.0,81.57034357964142,0.0
2499,2471.4166560000085,108742.33286400037,0.0,81.63194061014886,0.0
2500,2472.4166560000085,108786.33286400037,0.0,81.6935376406563,0.0
2501,2473.4166560000085,108830.33286400037,0.0,81.75513467116374,0.0
2502,2474.4166560000085,108874.33286400037,0.0,81.81673170167119,0.0
2503,2475.4166560000085,108918.33286400037,0.0,81.87832873217863,0.0
2504,2476.4166560000085,108962.33286400037,0.0,81.93992576268607,0.0
2505,2477.4166560000085,109006.33286400037,0.0,82.00152279319352,0.0
2506,2478.4166560000085,109050.33286400037,0.0,82.06311982370096,0.0
2507,2479.4166560000085,109094.33286400037,0.0,82.1247168542084,0.0
2508,2480.4166560000085,109138.33286400037,0.0,82.18631388471584,0.0
2509,2481.4166560000085,109182.33286400037,0.0,82.24791091522329,0.0
2510,2482.4166560000085,109226.33286400037,0.0,82.30950794573073,0.0
2511,2483.4166560000085,109270.33286400037,0.0,82.37110497623817,0.0
2512,2484.4166560000085,109314.33286400037,0.0,82.43270200674561,0.0
2513,2485.4166560000085,109358.33286400037,0.0,82.49429903725306,0.0
2514,2486.4166560000085,109402.33286400037,0.0,82.5558960677605,0.0
2515,2487.4166560000085,109446.33286400037,0.0,82.61749309826794,0.0
2516,2488.4166560000085,109490.33286400037,0.0,82.67909012877539,0.0
2517,2489.4166560000085,109534.33286400037,0.0,82.74068715928283,0.0
2518,2490.4166560000085,109578.33286400037,0.0,82.80228418979027,0.0
2519,2491.4166560000085,109622.33286400037,0.0,82.86388122029771,0.0
2520,2492.4166560000085,109666.33286400037,0.0,82.92547825080516,0.0
2521,2493.4166560000085,109710.33286400037,0.0,82.9870752813126,0.0
2522,2494.4166560000085,109754.33286400037,0.0,83.04867231182004,0.0
2523,2495.4166560000085,109798.33286400037,0.0,83.11026934232748,0.0
2524,2496.4166560000085,109842.33286400037,0.0,83.17186637283493,0.0
2525,2497.4166560000085,109886.33286400037,0.0,83.23346340334237,0.0
2526,2498.4166560000085,109930.33286400037,0.0,83.29506043384981,0.0
2527,2499.4166560000085,109974.33286400037,0.0,83.35665746435726,0.0
2528,2500.4166560000085,110018.33286400037,0.0,83.4182544948647,0.0
2529,2501.4166560000085,110062.33286400037,0.0,83.47985152537214,0.0
2530,2502.4166560000085,110106.33286400037,0.0,83.54144855587958,0.0
2531,2503.4166560000085,110150.33286400037,0.0,83.60304558638703,0.0
2532,2504.4166560000085,110194.33286400037,0.0,83.66464261689447,0.0
2533,2505.4166560000085,110238.33286400037,0.0,83.72623964740191,0.0
2534,2506.4166560000085,110282.33286400037,0.0,83.78783667790935,0.0
2535,2507.4166560000085,110326.33286400037,0.0,83.8494337084168,0.0
2536,2508.4166560000085,110370.33286400037,0.0,83.91103073892424,0.0
2537,2509.4166560000085,110414.33286400037,0.0,83.97262776943168,0.0
2538,2510.4166560000085,110458.33286400037,0.0,84.03422479993912,0.0
2539,2511.4166560000085,110502.33286400037,0.0,84.09582183044657,0.0
2540,2512.4166560000085,110546.33286400037,0.0,84.15741886095401,0.0
2541,2513.4166560000085,110590.33286400037,0.0,84.21901589146145,0.0
2542,2514.4166560000085,110634.33286400037,0.0,84.2806129219689,0.0
2543,2515.4166560000085,110678.33286400037,0.0,84.34220995247634,0.0
2544,2516.4166560000085,110722.33286400037,0.0,84.40380698298378,0.0
2545,2517.4166560000085,110766.33286400037,0.0,84.46540401349122,0.0
2546,2518.4166560000085,110810.33286400037,0.0,84.52700104399867,0.0
2547,2519.4166560000085,110854.33286400037,0.0,84.58859807450611,0.0
2548,2520.2252160000053,110889.90950400023,0.0,84.7,0.0
2549,2521.2252160000053,110933.90950400023,0.0,84.7,0.0
2550,2522.2252160000053,110977.90950400023,0.0,84.68458333217708,0.0
2551,2523.2252160000053,111021.90950400023,0.0,84.66916666435417,0.0
2552,2524.2252160000053,111065.90950400023,0.0,84.65374999653125,0.0
2553,2525.2252160000053,111109.90950400023,0.0,84.63833332870833,0.0
2554,2526.2252160000053,111153.90950400023,0.0,84.62291666088541,0.0
2555,2527.2252160000053,111197.90950400023,0.0,84.60749999306249,0.0
2556,2528.2252160000053,111241.90950400023,0.0,84.59208332523957,0.0
2557,2529.2252160000053,111285.90950400023,0.0,84.57666665741665,0.0
2558,2530.2252160000053,111329.90950400023,0.0,84.56124998959373,0.0
2559,2531.2252160000053,111373.90950400023,0.0,84.54583332177081,0.0
2560,2532.2252160000053,111417.90950400023,0.0,84.5304166539479,0.0
2561,2533.2252160000053,111461.90950400023,0.0,84.51499998612498,0.0
2562,2534.2252160000053,111505.90950400023,0.0,84.49958331830206,0.0
2563,2535.2252160000053,111549.90950400023,0.0,84.48416665047914,0.0
2564,2536.2252160000053,111593.90950400023,0.0,84.46874998265622,0.0
2565,2537.2252160000053,111637.90950400023,0.0,84.4533333148333,0.0
2566,2538.2252160000053,111681.90950400023,0.0,84.43791664701038,0.0
2567,2539.2252160000053,111725.90950400023,0.0,84.42249997918746,0.0
2568,2540.2252160000053,111769.90950400023,0.0,84.40708331136454,0.0
2569,2541.2252160000053,111813.90950400023,0.0,84.39166664354163,0.0
2570,2542.2252160000053,111857.90950400023,0.0,84.37624997571871,0.0
2571,2543.2252160000053,111901.90950400023,0.0,84.36083330789579,0.0
2572,2544.2252160000053,111945.90950400023,0.0,84.34541664007287,0.0
2573,2545.2252160000053,111989.90950400023,0.0,84.32999997224995,0.0
2574,2546.171160000001,112031.53104000003,0.0,84.3,0.0
2575,2547.171160000001,112075.53104000003,0.0,84.3,0.0
2576,2548.171160000001,112119.53104000003,0.0,84.19208335851388,0.0
2577,2549.171160000001,112163.53104000003,0.0,84.08416671702777,0.0
2578,2550.171160000001,112207.53104000003,0.0,83.97625007554166,0.0
2579,2551.171160000001,112251.53104000003,0.0,83.86833343405554,0.0
2580,2552.171160000001,112295.53104000003,0.0,83.76041679256943,0.0
2581,2553.171160000001,112339.53104000003,0.0,83.65250015108332,0.0
2582,2554.171160000001,112383.53104000003,0.0,83.5445835095972,0.0
2583,2555.171160000001,112427.53104000003,0.0,83.43666686811109,0.0
2584,2556.171160000001,112471.53104000003,0.0,83.32875022662498,0.0
2585,2557.171160000001,112515.53104000003,0.0,83.22083358513886,0.0
2586,2558.171160000001,112559.53104000003,0.0,83.11291694365275,0.0
