,Time(sec),Distance(feet),SOC,Elevation(feet),Surplus(Foot-pound)
2876,2742.1045159999976,120652.598704,0.0,340.5320707167496,0.0
2877,2743.1045159999976,120696.598704,0.0,339.88069154111497,0.0
2878,2744.1045159999976,120740.598704,0.0,339.2293123654803,0.0
2879,2745.1045159999976,120784.598704,0.0,338.5779331898457,0.0
2880,2746.1045159999976,120828.598704,0.0,337.92655401421104,0.0
2881,2747.1045159999976,120872.598704,0.0,337.2751748385764,0.0
2882,2748.1045159999976,120916.598704,0.0,336.62379566294175,0.0
2883,2749.1045159999976,120960.598704,0.0,335.9724164873071,0.0
2884,2750.1045159999976,121004.598704,0.0,335.32103731167246,0.0
2885,2751.1045159999976,121048.598704,0.0,334.6696581360378,0.0
2886,2752.1045159999976,121092.598704,0.0,334.01827896040317,0.0
2887,2753.1045159999976,121136.598704,0.0,333.3668997847685,0.0
2888,2754.1045159999976,121180.598704,0.0,332.7155206091339,0.0
2889,2755.1045159999976,121224.598704,0.0,332.06414143349923,0.0
2890,2756.1045159999976,121268.598704,0.0,331.4127622578646,0.0
2891,2757.1045159999976,121312.598704,0.0,330.76138308222994,0.0
2892,2758.1045159999976,121356.598704,0.0,330.1100039065953,0.0
2893,2759.1045159999976,121400.598704,0.0,329.45862473096065,0.0
2894,2760.1045159999976,121444.598704,0.0,328.807245555326,0.0
2895,2761.1045159999976,121488.598704,0.0,328.15586637969136,0.0
2896,2762.1045159999976,121532.598704,0.0,327.5044872040567,0.0
2897,2763.1045159999976,121576.598704,0.0,326.85310802842207,0.0
2898,2764.1045159999976,121620.598704,0.0,326.2017288527874,0.0
2899,2765.1045159999976,121664.598704,0.0,325.5503496771528,0.0
2900,2766.1045159999976,121708.598704,0.0,324.89897050151814,0.0
2901,2767.1045159999976,121752.598704,0.0,324.2475913258835,0.0
2902,2768.1045159999976,121796.598704,0.0,323.59621215024885,0.0
2903,2769.1045159999976,121840.598704,0.0,322.9448329746142,0.0
2904,2770.1045159999976,121884.598704,0.0,322.29345379897956,0.0
2905,2771.1045159999976,121928.598704,0.0,321.6420746233449,0.0
2906,2772.1045159999976,121972.598704,0.0,320.99069544771027,0.0
2907,2773.1045159999976,122016.598704,0.0,320.3393162720756,0.0
2908,2774.1045159999976,122060.598704,0.0,319.687937096441,0.0
2909,2775.1045159999976,122104.598704,0.0,319.03655792080633,0.0
2910,2775.6958440000008,122130.61713600015,0.0,318.0,0.0
2911,2776.6958440000008,122174.61713600015,0.0,318.0,0.0
2912,2777.6958440000008,122218.61713600015,0.0,317.348799104291,0.0
2913,2778.6958440000008,122262.61713600015,0.0,316.697598208582,0.0
2914,2778.939755999999,122273.34926400006,0.0,315.8875616,0.0
2915,2779.939755999999,122317.34926400006,0.0,315.8875616,0.0
2916,2780.389055999989,122337.11846399964,0.0,315.0617534,0.0
2917,2781.389055999989,122381.11846399964,0.0,315.0617534,0.0
2918,2781.838343999997,122400.88713599999,0.0,314.4718904,0.0
2919,2782.838343999997,122444.88713599999,0.0,314.4718904,0.0
2920,2783.287644000001,122464.65633600016,0.0,314.1179726,0.0
2921,2784.287644000001,122508.65633600016,0.0,314.1179726,0.0
2922,2784.7369319999952,122528.4250079999,0.0,314.0,0.0
2923,2785.7369319999952,122572.4250079999,0.0,314.0,0.0
2924,2786.7369319999952,122616.4250079999,0.0,314.0,0.0
2925,2787.7369319999952,122660.4250079999,0.0,314.0,0.0
2926,2788.7369319999952,122704.4250079999,0.0,314.0,0.0
2927,2789.7369319999952,122748.4250079999,0.0,314.0,0.0
2928,2790.7369319999952,122792.4250079999,0.0,314.0,0.0
2929,2791.7369319999952,122836.4250079999,0.0,314.0,0.0
